Country Name,Country Code,Series Name,Series Code,2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
Sudan,SDN,GDP per capita,NY.GDP.PCAP.KD,1275.262027,1385.410027,1455.318374,1464.2546,1476.478087,1592.9644,1797.106075,1832.313777,1837.138362,1881.895263,1923.995322
Sudan,SDN,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,2907.360956,3158.477972,3317.85604,3338.228978,3366.096261,3631.663456,4097.068622,4177.335653,4188.334814,4290.372249,4386.352577
Suriname,SUR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.84213742,5.111487808,4.143406525,3.01369863,5.168825162,5.849367784,2.690350057,2.93344123,0.255503145,-2.597529896,-5.142397102
Suriname,SUR,GDP per capita,NY.GDP.PCAP.KD,7304.041672,7596.079969,7827.231582,7978.388283,8303.31332,8698.302101,8841.044015,9008.756246,8942.960777,8627.527234,8108.236645
Suriname,SUR,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,12501.53302,13001.38318,13397.02023,13655.7387,14211.87752,14887.93681,15132.25261,15419.30738,15306.69244,14766.79918,13877.98601
Sweden,SWE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.688127152,3.404948895,-0.557047628,-5.18465903,5.988926547,2.664407951,-0.286320615,1.241204917,2.604326565,4.521969347,3.234941922
Sweden,SWE,GDP per capita,NY.GDP.PCAP.KD,52046.48151,53421.02024,52711.19827,49554.34343,52076.25591,53061.56857,52519.68044,52722.9123,53561.89212,55395.05871,56473.02278
Sweden,SWE,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,42918.01025,44051.46761,43466.14184,40862.97013,42942.5625,43755.06044,43308.21447,43475.80134,44167.63187,45679.278,46568.17715
Switzerland,CHE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.988634221,4.111877812,2.154701861,-2.222107121,3.002699108,1.692808495,1.006024097,1.852039757,2.449218097,1.226384359,1.375884496
Switzerland,CHE,GDP per capita,NY.GDP.PCAP.KD,72823.83726,75143.70222,75793.63304,73189.19255,74605.72102,75029.75782,74984.13712,75499.70674,76410.85666,76472.45949,76682.6448
Switzerland,CHE,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,54531.9937,56269.1565,56755.83813,54805.57929,55866.30507,56183.83259,56149.67086,56535.74005,57218.02793,57264.1574,57421.5485
Syrian Arab Republic,SYR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.999999998,5.699999996,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,GDP per capita,NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..
Tajikistan,TJK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.000001895,7.800001344,7.899997831,3.800000992,6.500000353,7.399999383,7.499999169,7.40000057,6.69925066,6,6.900001455
Tajikistan,TJK,GDP per capita,NY.GDP.PCAP.KD,626.7972215,661.344188,698.2302241,708.9453451,738.3475227,775.2992963,814.7750688,855.5135417,892.6400458,925.6216384,968.3856026
Tajikistan,TJK,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,1788.110936,1886.66563,1991.893162,2022.460983,2106.338756,2211.753822,2324.369287,2440.586951,2546.500484,2640.58952,2762.585453
Tanzania,TZA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.660570995,8.464381242,5.566595648,5.382346168,6.358886081,7.904507572,5.141013621,7.263060997,6.965134936,6.959314247,6.968129493
Tanzania,TZA,GDP per capita,NY.GDP.PCAP.KD,620.0597093,651.9036581,666.8132396,680.8061303,701.6045501,733.670799,747.6644526,777.4036314,806.1500785,835.9709459,867.0586507
Tanzania,TZA,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,1847.602651,1942.488616,1986.914954,2028.609813,2090.583225,2186.131582,2227.828714,2316.44306,2402.099346,2490.957101,2583.589673
Thailand,THA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.967916824,5.43509257,1.725667908,-0.690733346,7.513590658,0.839959472,7.242786605,2.687379919,0.984414064,3.020173993,3.282683075
Thailand,THA,GDP per capita,NY.GDP.PCAP.KD,4525.159282,4744.333227,4800.810537,4743.690472,5075.302176,5093.5805,5437.227931,5558.841094,5591.10558,5739.762652,5910.454567
Thailand,THA,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,12024.67183,12607.08111,12757.15784,12605.37312,13486.56241,13535.13327,14448.30501,14771.46675,14857.20293,15252.22825,15705.8066
Timor-Leste,TLS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,41.67440394,5.179000199,10.00471343,-6.058326525,-1.167360954,11.83147299,4.964954576,-11.00132909,-26.04971323,20.88076021,0.824533627
Timor-Leste,TLS,GDP per capita,NY.GDP.PCAP.KD,3549.775529,3676.291015,3994.815256,3704.99031,3603.757284,3952.019855,4057.733903,3527.15395,2547.158722,3009.148772,2967.731466
Timor-Leste,TLS,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,8728.120689,9039.194565,9822.375924,9109.759847,8860.850005,9717.151404,9977.079097,8672.49918,6262.905516,7398.837883,7297.001796
Togo,TGO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.052412542,2.290453889,2.225480232,3.510296675,3.99567877,4.883763946,4.820343516,3.967792633,5.871726319,5.384842189,5.398146189
Togo,TGO,GDP per capita,NY.GDP.PCAP.KD,482.8596363,480.7759078,478.3617755,481.960278,487.9238913,498.242898,508.540042,514.944966,531.1561022,545.5778849,560.6976549
Togo,TGO,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,1195.740229,1190.580141,1184.601851,1193.513083,1208.28121,1233.834912,1259.334474,1275.195451,1315.34026,1351.053963,1388.496142
Tonga,TON,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.812222114,-4.165775722,3.099519869,2.290612704,3.585657371,2.785145889,0.890322581,-3.120603658,2.072607261,3.71184687,3.37947375
Tonga,TON,GDP per capita,NY.GDP.PCAP.KD,3470.646555,3304.360697,3385.348107,3442.872153,3548.068399,3631.543271,3650.819251,3524.232073,3581.836612,3694.462409,3792.290149
Tonga,TON,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,4875.434323,4641.842176,4755.610258,4836.417883,4984.19363,5101.456005,5128.53418,4950.709252,5031.629951,5189.842453,5327.2672
Trinidad and Tobago,TTO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,13.20805776,4.754189958,3.39042137,-4.390592479,3.323330512,-0.29435443,1.29397895,0.98084981,-0.252162763,1.517162962,-5.957061347
Trinidad and Tobago,TTO,GDP per capita,NY.GDP.PCAP.KD,15892.28724,16570.06904,17052.25938,16226.51311,16683.94578,16551.48645,16680.68044,16761.08637,16641.73767,16824.67264,15765.96432
Trinidad and Tobago,TTO,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,29777.56705,31047.53484,31951.0206,30403.81002,31260.90705,31012.71642,31254.78873,31405.44627,31181.8212,31524.58862,29540.8743
Tunisia,TUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.244195185,6.709620392,4.237776836,3.043448955,3.510608639,-1.91717768,3.997674002,2.875523842,2.971398345,1.153615837,1.108392968
Tunisia,TUN,GDP per capita,NY.GDP.PCAP.KD,3641.543396,3847.406974,3968.352556,4044.629689,4140.15177,4014.916793,4127.401091,4196.784208,4271.326849,4270.874048,4269.139768
Tunisia,TUN,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,9179.489146,9698.423639,10003.29949,10195.57651,10436.3656,10120.67717,10404.22409,10579.12288,10767.02765,10765.88625,10761.51453
Turkey,TUR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.109703381,5.030457776,0.845251442,-4.704465981,8.487372187,11.11349555,4.789940207,8.491309393,5.166690703,6.085886632,3.183831543
Turkey,TUR,GDP per capita,NY.GDP.PCAP.KD,10251.37718,10638.06334,10599.63117,9973.6633,10672.40016,11683.60448,12052.72008,12866.09535,13312.4552,13898.74884,14117.43687
Turkey,TUR,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,17250.77173,17901.47793,17836.80519,16783.44147,17959.25911,19660.88949,20282.02838,21650.75677,22401.88043,23388.4813,23756.48429
Turkmenistan,TKM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,10.96709551,11.05929947,14.7,6.100000115,9.199999988,14.69999993,11.09999996,10.2000001,10.29999997,6.49999991,6.199999966
Turkmenistan,TKM,GDP per capita,NY.GDP.PCAP.KD,3181.073794,3489.330062,3949.048234,4129.543531,4439.203,5006.296232,5462.980549,5909.771043,6399.270662,6693.93561,6986.855944
Turkmenistan,TKM,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,7124.610846,7815.008519,8844.633509,9248.886549,9942.426956,11212.53851,12235.36862,13236.03965,14332.36577,14992.32314,15648.37311
Tuvalu,TUV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.138938329,6.350564875,7.983260905,-4.432851394,-2.729427912,7.515856516,-3.835524508,4.576641646,1.347923876,9.142911919,3.034951029
Tuvalu,TUV,GDP per capita,NY.GDP.PCAP.KD,2940.711448,3095.098587,3310.835164,3133.46343,3021.889528,3219.357228,3067.877977,3180.408846,3196.979127,3459.778551,3533.942261
Tuvalu,TUV,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,2906.223804,3058.800344,3272.006838,3096.715258,2986.449856,3181.601723,3031.898968,3143.110114,3159.486065,3419.203468,3492.497412
Uganda,UGA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,10.78474439,8.412425966,8.708751901,6.801517348,5.637599803,9.391667749,3.837455606,3.586905826,5.106307324,5.187859863,4.656575598
Uganda,UGA,GDP per capita,NY.GDP.PCAP.KD,513.7528175,538.0394288,565.0679211,583.0970868,595.2061732,629.240517,631.5551889,632.4862087,642.8773857,654.1365785,662.4344017
Uganda,UGA,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,1308.421644,1370.274595,1439.110548,1485.027085,1515.866412,1602.544811,1608.439799,1610.810913,1637.275081,1665.949905,1687.082736
Ukraine,UKR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.300000033,7.900000766,2.299999991,-14.80000002,4.200000018,5.465531905,0.238681306,-0.026729649,-6.552618891,-9.772973947,2.307601934
Ukraine,UKR,GDP per capita,NY.GDP.PCAP.KD,2966.500062,3220.013557,3311.95841,2834.343245,2965.142365,3138.46507,3153.739245,3160.083736,3123.915572,2828.88539,2905.85744
Ukraine,UKR,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,7828.081179,8497.059496,8739.686077,7479.34217,7824.498452,8281.867126,8322.173034,8338.91505,8243.473515,7464.939834,7668.055776
United Arab Emirates,ARE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,9.837319773,3.184390174,3.191836276,-5.242921907,1.602809961,6.930271629,4.484626085,5.053345825,4.398696682,5.064701529,2.988441821
United Arab Emirates,ARE,GDP per capita,NY.GDP.PCAP.KD,53926.5971,48260.01091,43658.94478,37203.39799,35037.89267,35730.32935,36376.45368,37765.71684,39146.11209,40753.88634,41449.68142
United Arab Emirates,ARE,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,88086.35738,78830.27664,71314.66882,60769.86103,57232.61808,58363.67822,59419.08949,61688.3803,63943.18583,66569.40341,67705.94933
Uruguay,URY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.098577362,6.541510848,7.176144662,4.243494178,7.803409668,5.162133026,3.538178707,4.637538643,3.238791216,0.370741267,1.689798162
Uruguay,URY,GDP per capita,NY.GDP.PCAP.KD,9424.516991,10014.87202,10698.05201,11112.45603,11938.212,12512.91348,12913.10408,13467.43784,13856.69518,13859.40739,14042.63899
Uruguay,URY,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,13485.55487,14330.29472,15307.85795,15900.82926,17082.40466,17904.74583,18477.37913,19270.5761,19827.56499,19831.4459,20093.63226
Uzbekistan,UZB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.299999997,9.921153848,9,8.099999996,8.500000001,8.299999999,8.200000001,8.000000001,7.792522371,7.999999999,7.800000002
Uzbekistan,UZB,GDP per capita,NY.GDP.PCAP.KD,1056.666813,1145.083807,1228.264565,1305.538213,1377.08214,1451.883505,1547.98156,1645.910721,1744.491243,1851.472779,1961.482175
Uzbekistan,UZB,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,3253.221059,3525.435558,3781.528957,4019.435793,4239.702208,4469.997484,4765.860109,5067.360265,5370.865802,5700.236028,6038.928299
Vanuatu,VUT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.465159865,5.173513258,6.448521358,3.312815802,1.629081596,1.223225535,1.754749927,1.96914608,2.331006215,-0.801094177,4.000574486
Vanuatu,VUT,GDP per capita,NY.GDP.PCAP.KD,2777.665956,2850.723048,2962.008224,2987.93517,2965.802434,2932.872081,2916.639353,2907.610231,2909.775418,2823.707829,2873.692937
Vanuatu,VUT,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,2761.023672,2833.643045,2944.26146,2970.033065,2948.032937,2915.299885,2899.164415,2890.18939,2892.341604,2806.789686,2856.47531
"Venezuela, RB",VEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,9.872149109,8.753578808,5.277854124,-3.202302657,-1.488791251,4.176425359,5.625956975,1.343094036,-3.894386475,..,..
"Venezuela, RB",VEN,GDP per capita,NY.GDP.PCAP.KD,13221.4769,14143.71811,14652.24075,13961.94516,13545.26345,13902.51142,14473.53142,14462.4197,13709.04305,..,..
"Venezuela, RB",VEN,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,16149.48034,17275.95936,17897.09846,17053.93131,16544.97206,16981.33549,17678.8125,17665.24,16745.02198,..,..
Vietnam,VNM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.977954812,7.129504484,5.661771208,5.397897543,6.423238217,6.240302749,5.247367156,5.421882991,5.983654637,6.679288789,6.210811668
Vietnam,VNM,GDP per capita,NY.GDP.PCAP.KD,1073.0128,1138.873683,1191.998753,1244.037152,1310.370273,1377.133984,1433.129144,1493.56251,1565.020497,1651.234675,1735.290954
Vietnam,VNM,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,3609.683037,3831.243217,4009.959321,4185.019792,4408.168612,4632.765965,4821.137231,5024.438902,5264.8281,5554.858056,5837.628704
Virgin Islands (U.S.),VIR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.625815809,4.03545603,0.941704036,-6.64149267,0.904116108,-8.158453195,-15.01925546,-5.80060423,-0.962155228,0.194300518,..
Virgin Islands (U.S.),VIR,GDP per capita,NY.GDP.PCAP.KD,40472.66295,42118.35626,42491.45402,39667.1916,40043.19017,36798.69903,31301.00173,29525.471,29284.75729,29389.05767,..
Virgin Islands (U.S.),VIR,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-3.900598328,6.590593544,6.079293361,8.662535255,8.099088919,12.4136354,6.284236374,2.217422213,-0.181891133,3.428732213,4.708435256
West Bank and Gaza,PSE,GDP per capita,NY.GDP.PCAP.KD,2347.796268,2249.04056,2024.515542,2342.264497,2338.719877,2441.620931,2713.715688,2521.186184,2420.987859,2641.798948,2655.539465
West Bank and Gaza,PSE,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,4188.939792,4012.739788,3612.142089,4179.070003,4172.745689,4356.341825,4841.813486,4498.302206,4319.528283,4713.499587,4738.015426
"Yemen, Rep.",YEM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.170409359,3.338427956,3.64756947,3.866229516,7.70230704,-12.7148969,2.392972347,4.823414981,-0.188591449,-37.14675128,-34.33975436
"Yemen, Rep.",YEM,GDP per capita,NY.GDP.PCAP.KD,1219.007438,1225.472363,1235.811565,1249.033654,1309.231935,1112.351911,1108.894978,1132.097463,1101.117227,674.8635359,432.3861039
"Yemen, Rep.",YEM,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,4170.095165,4192.210986,4227.580301,4272.811665,4478.743599,3805.237917,3793.412118,3872.785357,3766.805255,2308.636584,1479.147005
Zambia,ZMB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.903694445,8.352436244,7.773895815,9.220348406,10.29820585,5.564624717,7.597616969,5.059376378,4.695826373,2.91988111,3.757177805
Zambia,ZMB,GDP per capita,NY.GDP.PCAP.KD,1163.302727,1226.540548,1285.864528,1365.402344,1463.213573,1499.728311,1565.900334,1595.915037,1620.82329,1618.457665,1629.590305
Zambia,ZMB,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,2607.132776,2748.858048,2881.811825,3060.067789,3279.277161,3361.112069,3509.413319,3576.680691,3632.503753,3627.202041,3652.151926
Zimbabwe,ZWE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-3.46149505,-3.653327043,-17.6689466,12.0195605,12.58102697,15.44573298,14.77959514,5.529787208,2.127083908,1.689594592,0.615713754
Zimbabwe,ZWE,GDP per capita,NY.GDP.PCAP.KD,772.4725871,732.7699838,593.1272475,652.2887328,719.9795163,813.8340116,913.5306304,942.0386593,939.7802723,933.5032667,917.5637197
Zimbabwe,ZWE,"GDP per capita, PPP",NY.GDP.PCAP.PP.KD,1582.409117,1501.078384,1215.020416,1336.212644,1474.877128,1667.137943,1871.36634,1929.765001,1925.138698,1912.280261,1879.628119
